% Model,TE and H2_array.mph,,
% Version,COMSOL 5.6.0.280,,
% Date,"Dec 2 2022, 14:38",,
% Dimension,3,,
% Nodes,20933,,
% Expressions,2,,
% Description,"Temperature, Temperature",,
% Length unit,mm,,
% x,y,z,T (K)
0.431629943,112.9276338,2.481629943,293.1735509
0.75,113.4618258,2.481905639,293.1736654
0.750206164,113.5156123,2.550584376,293.1665925
0.432281627,113.9960178,2.482281627,293.1730467
1.068881877,111.8592497,2.618881877,293.158651
1.068110029,113.9960178,2.481889971,293.1737219
0.750119114,114.5336684,2.550754838,293.1671064
0.75,114.5302099,2.482968798,293.1725523
1.069640313,113.9960178,2.619640313,293.1648505
1.067541532,115.0644019,2.482458468,293.1749328
1.069862173,112.9276338,2.619862173,293.1627867
0.430717569,112.9276338,2.619282431,293.1607636
0.75,112.3934418,2.619260755,293.1599144
0.75,113.4618258,2.619066237,293.1612595
0.43119728,113.9960178,2.61880272,293.1637664
0.75,114.5302099,2.619785666,293.1651431
0.75,115.5985939,2.483191857,293.1741262
0.749993979,115.5975822,2.550682397,293.1681953
1.066783507,116.1327859,2.483216493,293.1748355
0.432169255,115.0644019,2.482169255,293.1754673
0.431247364,115.0644019,2.618752636,293.1666214
0.432886419,116.1327859,2.482886419,293.1762419
0.749975954,116.612928,2.550619756,293.1695959
0.75,116.666978,2.483732861,293.1752516
1.066690663,117.20117,2.483309337,293.1756411
1.069041828,115.0644019,2.619041828,293.1655918
1.068307674,116.1327859,2.618307674,293.1665213
0.431777309,116.1327859,2.618222691,293.166774
0.75,115.5985939,2.618581207,293.1649516
0.75,116.666978,2.617845999,293.1660887
1.067798248,117.20117,2.617798248,293.1687303
0.43313369,117.20117,2.48313369,293.1788703
0.75,117.735362,2.483557103,293.1787485
0.75001843,117.735362,2.551575622,293.1723049
1.067045964,118.269554,2.482954036,293.1806372
0.432353657,117.20117,2.617646343,293.1678275
0.75,117.735362,2.618129661,293.1691497
0.433020002,118.269554,2.483020002,293.1796253
0.75,118.8037461,2.482973244,293.1826158
0.750078576,118.8577832,2.550455251,293.1756783
0.432825137,119.3379381,2.482825137,293.1811875
0.75,119.8721301,2.482737078,293.1856105
0.750137031,119.8756731,2.550537811,293.1776485
1.067499082,119.3379381,2.482500918,293.184563
1.06800364,118.269554,2.61800364,293.1705789
1.06819859,120.4063221,2.48180141,293.1885851
1.06827209,119.3379381,2.61827209,293.1745985
0.432138439,118.269554,2.617861561,293.171958
0.75,118.8037461,2.617898047,293.1717809
0.432552308,120.4063221,2.482552308,293.1870778
0.431896591,119.3379381,2.618103409,293.1767163
0.75,119.8721301,2.618676175,293.1763712
0.75,120.9405142,2.482402876,293.1895372
0.750121325,120.9405142,2.550744846,293.1804554
1.06801516,121.4747062,2.48198484,293.191108
0.431207783,120.4063221,2.618792217,293.1800326
0.431946743,121.4747062,2.481946743,293.1908806
0.75,122.0088982,2.48227657,293.1923981
0.749985258,122.0088982,2.55081368,293.1829737
1.068992896,120.4063221,2.618992896,293.1788247
1.069966676,121.4747062,2.619966676,293.1825542
0.75,120.9405142,2.619791021,293.1806596
1.067894884,122.5430902,2.482105116,293.1935677
0.75,123.0772823,2.482745104,293.1923662
0.749931855,123.0772823,2.550779493,293.1848338
1.067493755,123.6114743,2.482506245,293.1946691
1.069687731,122.5430902,2.619687731,293.1842358
0.43215666,123.6114743,2.48215666,293.1958929
0.431414178,122.5430902,2.481414178,293.1945364
0.430551971,121.4747062,2.619448029,293.1820072
0.43022962,122.5430902,2.61977038,293.1842476
0.75,123.0772823,2.61965746,293.1842062
0.75,122.0088982,2.619718204,293.182352
0.750056025,124.1456663,2.550695333,293.1869976
0.75,124.1456663,2.482829312,293.1957593
0.432520855,124.6798583,2.482520855,293.1970865
0.431144756,123.6114743,2.618855244,293.1843512
0.75,125.2140504,2.48252657,293.1996626
0.750168344,125.2140504,2.550904696,293.1900127
0.432178674,125.7482424,2.482178674,293.2014551
1.068062135,124.6798583,2.481937865,293.198699
1.069146288,125.7482424,2.480853712,293.2041618
0.75,126.2824344,2.481585744,293.2055956
0.750125091,126.2824344,2.551135444,293.1940031
1.069086635,124.6798583,2.619086635,293.1884246
0.75,124.1456663,2.618691672,293.1850867
1.068984318,123.6114743,2.618984318,293.1854609
0.430504829,126.8166264,2.480504829,293.2088383
1.069944188,126.8166264,2.480055812,293.2095278
0.431131947,124.6798583,2.618868053,293.1880647
0.75,125.2140504,2.619911874,293.190781
0.429353016,125.7482424,2.620646984,293.1942589
0.749991585,127.3508185,2.551157344,293.197955
0.75,127.3508185,2.480834054,293.2093208
1.069616582,127.8850105,2.480383418,293.2114933
0.42984665,127.8850105,2.47984665,293.2123496
0.427847697,126.8166264,2.622152303,293.2006325
0.75,128.4192025,2.481252898,293.2093769
0.749869605,128.4192025,2.551101538,293.2004789
1.06872401,128.9533945,2.48127599,293.2118081
1.070477927,125.7482424,2.620477927,293.1933525
1.071957493,126.8166264,2.621957493,293.1982361
0.75,126.2824344,2.621308677,293.1954432
0.75,129.4875866,2.482143784,293.2091
0.749818688,129.4875866,2.550944454,293.2026988
1.067977319,130.0217786,2.482022681,293.2123265
1.071484475,128.9533945,2.621484475,293.2025074
0.431268832,130.0217786,2.481268832,293.2131317
0.430014106,128.9533945,2.480014106,293.2142832
1.072068718,127.8850105,2.622068718,293.2006995
0.428706725,128.9533945,2.621293275,293.2027969
0.75,129.4875866,2.621001193,293.2021889
0.428109477,127.8850105,2.621890523,293.2017338
0.75,127.3508185,2.622017259,293.1988619
0.75,128.4192025,2.621684248,293.2009134
0.75,131.6243547,2.483692895,293.2100323
0.749914451,131.6243547,2.550533667,293.2050468
0.432238127,131.0901626,2.482238127,293.2119328
1.06700284,131.0901626,2.48299716,293.2120556
0.75,130.5559706,2.4821317,293.2134332
0.749850453,130.5559706,2.550606065,293.2042472
0.430303339,130.0217786,2.619696661,293.2024741
1.066836744,132.1585467,2.483163256,293.2151988
0.433002252,132.1585467,2.483002252,293.2130099
0.749991387,132.6927387,2.550543294,293.2072115
0.75,132.6927387,2.483288247,293.2165124
1.06956226,130.0217786,2.61956226,293.2019461
1.067638781,133.2269307,2.482361219,293.2206432
1.068391643,131.0901626,2.618391643,293.203043
1.067782305,132.1585467,2.617782305,293.2048222
0.75,131.6243547,2.617791874,293.2021994
0.432164524,132.1585467,2.617835476,293.2054485
0.75,132.6927387,2.618619425,293.2070249
0.431703154,131.0901626,2.618296846,293.202655
0.75,130.5559706,2.618986852,293.2013007
1.068643103,133.2269307,2.618643103,293.2094167
0.750088645,133.7611228,2.550469412,293.211072
0.432347224,133.2269307,2.482347224,293.2191523
0.75,133.7611228,2.482200678,293.2232577
0.431463218,133.2269307,2.618536782,293.2101861
0.431982717,134.2953148,2.481982717,293.2225663
0.75,134.8295068,2.481810417,293.2263877
0.750158079,134.8295068,2.550518975,293.2150094
1.068630138,134.2953148,2.481369862,293.2261702
1.068999145,135.3636988,2.481000855,293.2289313
1.069211314,134.2953148,2.619211314,293.2134778
0.431019085,134.2953148,2.618980915,293.2135981
0.75,133.7611228,2.618843029,293.2105436
0.75,134.8295068,2.619548638,293.2148603
0.431624793,135.3636988,2.481624793,293.2263973
0.75,135.8978909,2.481588201,293.2293884
0.750150292,135.8978909,2.550645191,293.2188531
1.069259169,136.4320829,2.480740831,293.2320666
0.430979077,136.4320829,2.480979077,293.2309454
0.430367083,135.3636988,2.619632917,293.2176802
0.75,136.9662749,2.481207528,293.2325133
0.750124246,136.9662749,2.550576421,293.222471
0.430788511,137.5004669,2.480788511,293.2336051
1.069520909,137.5004669,2.480479091,293.2352358
0.750082612,138.034659,2.550627305,293.225459
0.75,138.034659,2.481197889,293.2345348
1.069226083,138.568851,2.480773917,293.2371424
1.069882553,135.3636988,2.619882553,293.2178578
1.070609174,136.4320829,2.620609174,293.2219992
0.75,135.8978909,2.620508021,293.2194543
1.070653627,137.5004669,2.620653627,293.2246709
0.429814324,136.4320829,2.620185676,293.2215119
0.429645223,137.5004669,2.620354777,293.2245371
0.75,136.9662749,2.620450814,293.2222279
0.75,138.034659,2.621106576,293.2262905
0.430595861,138.568851,2.480595861,293.2374368
0.750029455,139.1030429,2.55043854,293.2286613
0.75,139.1030429,2.481113261,293.2379786
1.070559185,138.568851,2.620559185,293.2272028
0.429857165,138.568851,2.620142835,293.2268762
0.430797704,139.6372349,2.480797704,293.2381743
1.069444087,139.6372349,2.480555913,293.2408963
0.749925113,140.1709442,2.550149772,293.2323994
0.75,140.1709442,2.480261415,293.244924
1.069887143,139.6372349,2.619887143,293.2299532
0.430017262,139.6372349,2.619982738,293.2320717
0.75,139.1030429,2.620142976,293.2275246
0.75,140.1709442,2.61991033,293.232091
0.429933377,140.7046535,2.479933377,293.2466089
0.430173772,140.7046535,2.619826228,293.2380942
0.749875728,141.2371638,2.550015144,293.2378976
0.431039288,141.769986,2.481039288,293.2591229
1.069414705,140.7046535,2.480585295,293.2466731
1.068437011,141.769986,2.481562989,293.2592207
0.749942978,142.2996496,2.550044727,293.247701
0.75,141.2373197,2.480780237,293.2510444
0.43127199,141.769986,2.61872801,293.2470325
0.75,141.2373197,2.619125248,293.237411
1.068795226,141.769986,2.618795226,293.2431332
0.75,142.2999524,2.618031224,293.2509215
1.069486138,140.7046535,2.619486138,293.234666
0.75,142.2999524,2.482023474,293.2732162
0.432506533,142.8299187,2.482506533,293.2852157
1.067435562,142.8299187,2.617435562,293.260062
0.433120705,142.8299187,2.616879295,293.2638775
0.750154093,143.3554743,2.550083133,293.2650049
0.75,143.3554743,2.615850942,293.2726816
1.066570156,142.8299187,2.483429844,293.2849794
0.75,143.3554743,2.48409705,293.3097605
1.062801623,143.8810299,2.612801623,293.2829714
1.059462445,143.8810299,2.490537555,293.3054155
0.441154336,143.8810299,2.608845664,293.2804775
0.438573625,143.8810299,2.488573625,293.3156166
0.75,144.4019802,2.496569773,293.3171026
0.75,144.4019802,2.603266347,293.2924749
1.044060376,144.9229304,2.594060376,293.2983435
1.038502516,144.9229304,2.511497484,293.3208093
0.462490257,144.9229304,2.587509743,293.2982569
0.456833227,144.9229304,2.506833227,293.327413
0.75,145.4393157,2.578853287,293.3037733
0.75,145.4393157,2.521202891,293.3251945
1.022981515,145.955701,2.572981515,293.3055447
0.479067464,145.955701,2.570932536,293.3033888
1.020119084,145.955701,2.529880916,293.3160639
0.476362115,145.955701,2.526362115,293.3209643
0.47190483,147.9941717,2.57809517,293.3452698
0.471660758,147.9941717,2.521660758,293.3636116
1.023943007,147.9941717,2.573943007,293.3404107
0.75,147.4867967,2.567923621,293.3242311
0.481645231,146.9794217,2.568354769,293.3155962
0.478162756,146.9794217,2.528162756,293.33318
0.75,146.4675614,2.532247329,293.3184933
1.021333508,146.9794217,2.528666492,293.3385166
1.019252935,146.9794217,2.569252935,293.3136052
0.75,146.4675614,2.568188275,293.3040877
0.75,147.4867967,2.524181671,293.354156
1.03201847,147.9941717,2.51798153,293.383968
0.459317463,149.0000324,2.509317463,293.3943493
1.043623584,149.0000324,2.506376416,293.4110233
0.75,148.4971021,2.584059854,293.3568367
0.75,148.4971021,2.513834042,293.3832418
2.435223569,0.999967633,2.485223569,292.8879355
3.065232006,0.999967633,2.484767994,292.8872345
2.75,1.502897944,2.485866772,292.8872142
2.753099771,1.50350684,2.550172479,292.887632
2.438189031,2.005828256,2.488189031,292.8877372
2.75,1.502897944,2.615610618,292.8880248
3.058430211,2.005828256,2.491569789,292.8875143
2.441351079,2.005828256,2.608648921,292.8878121
3.060945891,2.005828256,2.610945891,292.88779
2.75,2.513203283,2.603614095,292.887689
2.454802194,3.02057831,2.504802194,292.8886787
2.75,2.513203283,2.496459636,292.8879703
3.038997715,3.02057831,2.511002285,292.8887928
2.459658421,3.02057831,2.590341579,292.8882585
2.75,3.532438647,2.52059979,292.888562
2.477678083,4.044298983,2.527678083,292.8884383
3.0443754,3.02057831,2.5943754,292.8885405
2.493601638,5.077069579,2.543601638,292.8845146
2.459851655,5.077069579,2.590148345,292.8871955
2.75,4.560684281,2.53878225,292.8871159
3.039576494,5.077069579,2.510423506,292.8830279
2.75,5.59801984,2.512575212,292.8809361
2.461578911,6.118970101,2.511578911,292.882329
2.47905232,4.044298983,2.57094768,292.8880425
3.010637088,5.077069579,2.560637088,292.8867425
3.017239054,4.044298983,2.532760946,292.8892357
3.024749832,4.044298983,2.574749832,292.8874037
2.75,3.532438647,2.582603623,292.8880753
2.75,4.560684281,2.565837118,292.8874577
2.75,6.644525681,2.47506705,292.8839037
2.75384578,6.840635189,2.529465529,292.8853024
2.419815932,7.17008126,2.469815932,292.8849255
2.426169044,6.118970101,2.623830956,292.8865963
3.074745701,6.118970101,2.475254299,292.8835764
2.75,5.59801984,2.590477119,292.886981
3.042076236,6.118970101,2.592076236,292.8882208
2.447377457,7.17008126,2.602622543,292.8871343
2.75,6.644525681,2.595691207,292.8869912
2.75,10.89695707,2.47476443,292.8959371
2.749394996,10.83173015,2.548502526,292.892413
2.430852777,11.431149,2.480852777,292.8968884
2.449085027,10.36276514,2.499085027,292.8931173
3.082231158,7.17008126,2.632231158,292.8893818
3.084272732,7.17008126,2.465727268,292.8859787
2.75,7.700047639,2.4923987,292.8874829
2.75,7.700047639,2.638608824,292.8882446
2.436293372,8.230014018,2.486293372,292.8873342
2.432292339,8.230014018,2.617707661,292.8880223
3.075350338,10.36276514,2.474649662,292.8929658
2.75,8.762680252,2.508817295,292.8887867
2.453257705,9.295346485,2.503257705,292.8908788
3.063831252,8.230014018,2.613831252,292.8884802
3.065858816,8.230014018,2.484141184,292.8879463
2.75,8.762680252,2.594118229,292.8878056
2.451929478,9.295346485,2.598070522,292.889182
2.75,9.829055814,2.499353953,292.8905989
2.425566419,10.36276514,2.624433581,292.8920593
3.046748806,10.36276514,2.596748806,292.8904932
3.046912747,9.295346485,2.503087253,292.8892023
2.75,9.829055814,2.597371391,292.8898413
2.75,10.89695707,2.619954476,292.8926343
2.407645258,11.431149,2.642354742,292.8933513
2.75,11.96534103,2.489936372,292.8957153
2.445467052,12.49953306,2.495467052,292.897528
3.065157545,11.431149,2.615157545,292.8936727
3.093706029,11.431149,2.456293971,292.8964955
2.75,11.96534103,2.637964015,292.8944234
3.043491682,9.295346485,2.593491682,292.8880627
3.051878113,12.49953306,2.498121887,292.8965391
2.417554268,12.49953306,2.632445732,292.8950221
2.75,13.03372508,2.470056029,292.9005143
2.423175658,13.56791711,2.473175658,292.9032033
2.424920524,13.56791711,2.625079476,292.8975762
2.75,14.10210913,2.509508565,292.9005691
2.428239093,14.63630116,2.478239093,292.9032841
2.75,13.03372508,2.597340426,292.895368
3.076046495,13.56791711,2.473953505,292.9021814
2.75,14.10210913,2.623272766,292.8976886
3.085213719,12.49953306,2.635213719,292.8953315
3.077688144,13.56791711,2.627688144,292.8973773
3.071046098,14.63630116,2.478953902,292.9057519
3.072072559,14.63630116,2.622072559,292.8993394
2.75,15.17049318,2.480889083,292.9039842
2.429578933,14.63630116,2.620421067,292.8988807
2.432459231,15.70468521,2.482459231,292.904899
2.750306768,15.70468521,2.55029591,292.9023126
3.068528687,15.70468521,2.481471313,292.9066054
2.75,16.23887723,2.482201368,292.9060089
2.432514485,15.70468521,2.617485515,292.9001764
2.430651391,16.77306926,2.480651391,292.9081596
3.068951737,15.70468521,2.618951737,292.9005946
2.75,15.17049318,2.61973272,292.8992145
2.75,16.23887723,2.619176308,292.9011736
2.450351406,18.90983736,2.500351406,292.9193369
2.415805053,18.90983736,2.634194947,292.9119794
2.75,19.44402938,2.466149133,292.9249852
2.413357917,19.97822141,2.463357917,292.9297632
3.082796886,18.90983736,2.467203114,292.9185742
2.75,18.37564533,2.503344687,292.9125795
2.453449944,17.84145331,2.596550056,292.906047
2.457737887,17.84145331,2.507737887,292.9109587
2.427544815,16.77306926,2.622455185,292.902355
2.75,17.30726128,2.510384082,292.9074092
3.038831117,16.77306926,2.511168883,292.9066592
3.072368157,16.77306926,2.622368157,292.9033651
2.75,17.30726128,2.593032155,292.9032074
2.749926976,19.7645446,2.557039321,292.9175411
2.75,19.44402938,2.63612367,292.9143689
3.088758618,19.97822141,2.638758618,292.9183504
3.088965448,19.97822141,2.461034552,292.9253322
2.75,20.51241343,2.458603815,292.9276577
3.045127664,17.84145331,2.595127664,292.9050116
3.044384755,17.84145331,2.505615245,292.9098954
3.051285258,18.90983736,2.601285258,292.9107236
2.75,18.37564533,2.59901737,292.9078193
2.409585838,19.97822141,2.640414162,292.9169953
2.434167543,21.04660546,2.484167543,292.9275489
2.75,20.51241343,2.643691453,292.9178384
2.430601409,21.04660546,2.619398591,292.9200103
2.75,21.58079748,2.506871057,292.9253936
2.452952762,22.11498951,2.502952762,292.9286597
2.451470404,22.11498951,2.598529596,292.9228402
2.452610273,23.18337356,2.502610273,292.936347
2.4267815,23.18337356,2.6232185,292.9290221
2.75,22.64918153,2.500837814,292.9313982
3.067622149,21.04660546,2.617622149,292.9201085
3.068744517,21.04660546,2.481255483,292.9268834
2.75,21.58079748,2.594640837,292.9203906
3.045874082,22.11498951,2.595874082,292.9217029
3.047054498,22.11498951,2.502945502,292.9285891
2.75,22.64918153,2.596979959,292.9241463
2.74919059,23.64673775,2.550093632,292.93377
2.433956467,24.25175761,2.483956467,292.947194
2.75,23.71756558,2.480991242,292.9444195
3.072013724,23.18337356,2.477986276,292.9406021
3.044589166,23.18337356,2.594589166,292.9268805
2.75,23.71756558,2.619668664,292.9314054
3.093687798,24.25175761,2.456312202,292.9442147
